State,AgencyType,AgencyName,Q1,Q2,Q3,Q4,Population
Missouri,OtherAgencies,PlatteCountyMulti-JurisdictionalEnforcementGroup,0.0,0.0,0.0,0.0,
Missouri,OtherAgencies,Springfield-BransonAirport,0.0,0.0,0.0,0.0,
Missouri,OtherAgencies,StateFireMarshal,0.0,0.0,0.0,0.0,
Missouri,OtherAgencies,StateParkRangers,0.0,0.0,0.0,0.0,
Missouri,OtherAgencies,St.CharlesCountyParkRangers,0.0,0.0,0.0,0.0,
Missouri,OtherAgencies,St.PetersRangerDivision,0.0,0.0,0.0,0.0,
Missouri,OtherAgencies,WesternMissouriCyberCrimesTaskForce,0.0,0.0,0.0,0.0,
Montana,Cities,Baker,0.0,0.0,0.0,0.0,1857.0
Montana,Cities,Belgrade,0.0,0.0,0.0,0.0,7610.0
Montana,Cities,Boulder,0.0,0.0,0.0,0.0,1187.0
Montana,Cities,Bozeman,0.0,0.0,0.0,0.0,39167.0
Montana,Cities,Bridger,0.0,0.0,0.0,0.0,714.0
Montana,Cities,Colstrip,0.0,0.0,0.0,0.0,2370.0
Montana,Cities,Columbus,0.0,0.0,0.0,0.0,1957.0
Montana,Cities,Conrad,0.0,0.0,0.0,0.0,2581.0
Montana,Cities,CutBank,0.0,0.0,0.0,0.0,2990.0
Montana,Cities,DeerLodge,0.0,0.0,0.0,0.0,3122.0
Montana,Cities,Dillon,0.0,0.0,0.0,0.0,4223.0
Montana,Cities,EastHelena,0.0,0.0,0.0,0.0,2052.0
Montana,Cities,Ennis,0.0,0.0,0.0,0.0,859.0
Montana,Cities,Eureka,0.0,0.0,0.0,0.0,1120.0
Montana,Cities,FortBenton,0.0,0.0,0.0,0.0,1495.0
Montana,Cities,Glasgow,0.0,0.0,0.0,0.0,3342.0
Montana,Cities,Glendive,0.0,0.0,0.0,0.0,5264.0
Montana,Cities,Havre,0.0,0.0,0.0,0.0,9672.0
Montana,Cities,HotSprings,0.0,0.0,0.0,0.0,556.0
Montana,Cities,Joliet,0.0,0.0,0.0,0.0,635.0
Montana,Cities,Laurel,0.0,0.0,0.0,0.0,6998.0
Montana,Cities,Lewistown,0.0,0.0,0.0,0.0,5838.0
Montana,Cities,Libby,0.0,0.0,0.0,0.0,2703.0
Montana,Cities,Livingston,0.0,0.0,0.0,0.0,7062.0
Montana,Cities,Manhattan,0.0,0.0,0.0,0.0,1559.0
Montana,Cities,MilesCity,0.0,0.0,0.0,0.0,8624.0
Montana,Cities,Plains,0.0,0.0,0.0,0.0,1081.0
Montana,Cities,Polson,0.0,0.0,0.0,0.0,4614.0
Montana,Cities,RedLodge,0.0,0.0,0.0,0.0,2163.0
Montana,Cities,RonanCity,0.0,0.0,0.0,0.0,1923.0
Montana,Cities,Sidney,0.0,0.0,0.0,0.0,6191.0
Montana,Cities,Stevensville,0.0,0.0,0.0,0.0,1883.0
Montana,Cities,St.Ignatius,0.0,0.0,0.0,0.0,854.0
Montana,Cities,ThompsonFalls,0.0,0.0,0.0,0.0,1347.0
Montana,Cities,Troy,0.0,0.0,0.0,0.0,966.0
Montana,Cities,WestYellowstone,0.0,0.0,0.0,0.0,1320.0
Montana,Cities,Whitefish,0.0,0.0,0.0,0.0,6496.0
Montana,Cities,WolfPoint,0.0,0.0,0.0,0.0,2770.0
Montana,UniversitiesandColleges,UniversityofMontana,0.0,0.0,0.0,0.0,14946.0
Montana,MetropolitianCounties,Carbon,0.0,0.0,0.0,0.0,
Montana,MetropolitianCounties,GoldenValley,0.0,0.0,0.0,0.0,
Montana,MetropolitianCounties,Yellowstone,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Beaverhead,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,BigHorn,0.0,,,,
Montana,NonmetropolitanCounties,Blaine,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Broadwater,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Carter,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Custer,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Daniels,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Dawson,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,DeerLodge,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Fallon,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Fergus,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Flathead,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Gallatin,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Garfield,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Glacier,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Granite,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Hill,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Jefferson,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,JudithBasin,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Lake,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,LewisandClark,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Lincoln,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Madison,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,McCone,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Meagher,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Mineral,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Musselshell,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Phillips,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Pondera,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Powell,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Prairie,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Ravalli,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Richland,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Roosevelt,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Rosebud,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Sanders,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Sheridan,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Stillwater,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,SweetGrass,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Teton,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Toole,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Valley,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Wheatland,0.0,0.0,0.0,0.0,
Montana,NonmetropolitanCounties,Wibaux,0.0,0.0,0.0,0.0,
Nebraska,Cities,Alliance,0.0,0.0,0.0,0.0,8510.0
Nebraska,Cities,Aurora,0.0,0.0,0.0,0.0,4397.0
Nebraska,Cities,Beatrice,0.0,0.0,0.0,0.0,12055.0
Nebraska,Cities,Bellevue,0.0,0.0,0.0,0.0,53023.0
Nebraska,Cities,Blair,0.0,0.0,0.0,0.0,7978.0
Nebraska,Cities,BrokenBow,0.0,0.0,0.0,0.0,3464.0
Nebraska,Cities,CentralCity,0.0,0.0,0.0,0.0,2908.0
Nebraska,Cities,Chadron,0.0,0.0,0.0,0.0,5845.0
Nebraska,Cities,Crete,0.0,,0.0,0.0,7238.0
Nebraska,Cities,Fremont,0.0,0.0,0.0,0.0,26098.0
Nebraska,Cities,Gering,,,0.0,0.0,8480.0
Nebraska,Cities,Gordon,0.0,0.0,0.0,0.0,1552.0
Nebraska,Cities,Gothenburg,0.0,0.0,0.0,0.0,3557.0
Nebraska,Cities,Hastings,0.0,0.0,0.0,0.0,25012.0
Nebraska,Cities,Holdrege,0.0,0.0,0.0,0.0,5548.0
Nebraska,Cities,LaVista,0.0,0.0,0.0,0.0,17790.0
Nebraska,Cities,Madison,0.0,0.0,0.0,0.0,2424.0
Nebraska,Cities,McCook,0.0,0.0,0.0,0.0,7639.0
Nebraska,Cities,Milford,0.0,0.0,0.0,0.0,2177.0
Nebraska,Cities,Minden,0.0,0.0,0.0,0.0,2972.0
Nebraska,Cities,Mitchell,0.0,0.0,0.0,0.0,1698.0
Nebraska,Cities,NebraskaCity,0.0,0.0,0.0,0.0,7269.0
Nebraska,Cities,Norfolk,0.0,0.0,0.0,0.0,24362.0
Nebraska,Cities,NorthPlatte,0.0,0.0,,,24551.0
Nebraska,Cities,Ogallala,0.0,0.0,0.0,0.0,4620.0
Nebraska,Cities,Papillion,0.0,0.0,0.0,0.0,21274.0
Nebraska,Cities,Plattsmouth,0.0,0.0,0.0,0.0,6422.0
Nebraska,Cities,Ralston,0.0,0.0,0.0,0.0,7662.0
Nebraska,Cities,Scottsbluff,0.0,0.0,0.0,0.0,15057.0
Nebraska,Cities,Scribner,0.0,0.0,0.0,0.0,853.0
Nebraska,Cities,Seward,0.0,0.0,0.0,0.0,7063.0
Nebraska,Cities,Valentine,0.0,0.0,0.0,0.0,2768.0
Nebraska,Cities,Wahoo,0.0,0.0,0.0,0.0,4493.0
Nebraska,Cities,WestPoint,0.0,0.0,0.0,0.0,3329.0
Nebraska,Cities,Wilber,0.0,0.0,0.0,0.0,1912.0
Nebraska,Cities,York,0.0,0.0,0.0,0.0,7875.0
Nebraska,UniversitiesandColleges,"UniversityofNebraska,Kearney",0.0,0.0,0.0,0.0,7199.0
Nebraska,MetropolitianCounties,Cass,0.0,0.0,0.0,0.0,
Nebraska,MetropolitianCounties,Dixon,0.0,0.0,0.0,0.0,
Nebraska,MetropolitianCounties,Hall,0.0,0.0,0.0,0.0,
Nebraska,MetropolitianCounties,Hamilton,0.0,0.0,0.0,0.0,
Nebraska,MetropolitianCounties,Sarpy,0.0,0.0,0.0,0.0,
Nebraska,MetropolitianCounties,Seward,0.0,0.0,,,
Nebraska,MetropolitianCounties,Washington,0.0,0.0,,0.0,
Nebraska,NonmetropolitanCounties,Adams,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Arthur,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Buffalo,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Butler,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Custer,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Deuel,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Dodge,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Gage,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Gosper,0.0,,,,
Nebraska,NonmetropolitanCounties,Hooker,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Jefferson,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Johnson,0.0,0.0,0.0,,
Nebraska,NonmetropolitanCounties,Kearney,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Keith,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,KeyaPaha,0.0,0.0,0.0,,
Nebraska,NonmetropolitanCounties,Kimball,0.0,0.0,,,
Nebraska,NonmetropolitanCounties,Lincoln,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Madison,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Nance,0.0,0.0,0.0,,
Nebraska,NonmetropolitanCounties,Nemaha,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Pawnee,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Perkins,0.0,0.0,0.0,,
Nebraska,NonmetropolitanCounties,Phelps,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Platte,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Polk,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,RedWillow,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Rock,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Saline,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,ScottsBluff,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Sherman,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Thayer,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Wayne,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,Wheeler,0.0,0.0,0.0,0.0,
Nebraska,NonmetropolitanCounties,York,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,NebraskaStatePatrol,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:AdamsCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:AntelopeCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:ArthurCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:BannerCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:BlaineCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:BooneCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:BoxButteCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:BoydCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:BrownCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:BuffaloCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:BurtCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:ButlerCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:CassCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:CedarCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:ChaseCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:CherryCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:CheyenneCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:ClayCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:ColfaxCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:CumingCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:CusterCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:DakotaCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:DawesCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:DawsonCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:DeuelCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:DixonCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:DodgeCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:DouglasCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:DundyCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:FillmoreCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:FranklinCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:FrontierCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:FurnasCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:GageCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:GardenCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:GarfieldCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:GosperCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:GrantCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:GreeleyCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:HallCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:HamiltonCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:HarlanCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:HayesCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:HitchcockCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:HoltCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:HookerCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:HowardCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:JeffersonCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:JohnsonCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:KearneyCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:KeithCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:KeyaPahaCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:KimballCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:KnoxCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:LancasterCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:LincolnCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:LoganCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:LoupCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:MadisonCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:McPhersonCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:MerrickCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:MorrillCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:NanceCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:NemahaCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:NuckollsCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:OtoeCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:PawneeCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:PerkinsCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:PhelpsCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:PierceCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:PlatteCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:PolkCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:RedWillowCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:RichardsonCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:RockCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:SalineCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:SarpyCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:SaundersCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:ScottsBluffCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:SewardCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:SheridanCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:ShermanCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:SiouxCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:StantonCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:ThayerCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:ThomasCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:ThurstonCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:ValleyCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:WashingtonCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:WayneCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:WebsterCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:WheelerCounty,0.0,0.0,0.0,0.0,
Nebraska,StatePoliceAgencies,StatePatrol:YorkCounty,0.0,0.0,0.0,0.0,
New Hampshire,Cities,Alexandria,0.0,0.0,0.0,0.0,1604.0
New Hampshire,Cities,Alstead,0.0,0.0,0.0,0.0,1938.0
New Hampshire,Cities,Alton,0.0,0.0,0.0,0.0,5290.0
New Hampshire,Cities,Amherst,0.0,0.0,0.0,0.0,11274.0
New Hampshire,Cities,Antrim,0.0,0.0,0.0,0.0,2631.0
New Hampshire,Cities,Atkinson,0.0,0.0,0.0,0.0,6812.0
New Hampshire,Cities,Auburn,0.0,0.0,0.0,0.0,5132.0
New Hampshire,Cities,Barnstead,0.0,0.0,0.0,0.0,4616.0
New Hampshire,Cities,Barrington,0.0,0.0,0.0,0.0,8728.0
New Hampshire,Cities,Bartlett,0.0,0.0,0.0,0.0,2762.0
New Hampshire,Cities,Belmont,0.0,0.0,0.0,0.0,7329.0
New Hampshire,Cities,Bennington,0.0,0.0,0.0,0.0,1466.0
New Hampshire,Cities,Berlin,0.0,0.0,0.0,0.0,9652.0
New Hampshire,Cities,Bethlehem,0.0,0.0,0.0,0.0,2527.0
New Hampshire,Cities,Boscawen,0.0,0.0,0.0,0.0,3960.0
New Hampshire,Cities,Bow,0.0,0.0,0.0,0.0,7633.0
New Hampshire,Cities,Bradford,0.0,0.0,0.0,,1653.0
New Hampshire,Cities,Brentwood,0.0,0.0,0.0,0.0,4620.0
New Hampshire,Cities,Bristol,0.0,0.0,0.0,0.0,3037.0
New Hampshire,Cities,Campton,0.0,0.0,0.0,0.0,3302.0
New Hampshire,Cities,Candia,0.0,0.0,0.0,0.0,3929.0
New Hampshire,Cities,Canterbury,0.0,0.0,0.0,0.0,2374.0
New Hampshire,Cities,Carroll,0.0,0.0,0.0,0.0,750.0
New Hampshire,Cities,CenterHarbor,0.0,0.0,0.0,0.0,1099.0
New Hampshire,Cities,Charlestown,0.0,0.0,0.0,0.0,4974.0
New Hampshire,Cities,Chester,0.0,0.0,0.0,0.0,4875.0
New Hampshire,Cities,Claremont,0.0,0.0,0.0,0.0,12990.0
New Hampshire,Cities,Colebrook,0.0,0.0,0.0,0.0,2221.0
New Hampshire,Cities,Dalton,0.0,0.0,0.0,0.0,936.0
New Hampshire,Cities,Danville,0.0,0.0,0.0,0.0,4490.0
New Hampshire,Cities,Deerfield,0.0,0.0,0.0,0.0,4362.0
New Hampshire,Cities,Deering,0.0,0.0,0.0,0.0,1908.0
New Hampshire,Cities,Derry,0.0,0.0,0.0,0.0,33296.0
New Hampshire,Cities,Dover,0.0,0.0,0.0,0.0,30287.0
New Hampshire,Cities,Dublin,0.0,0.0,0.0,0.0,1580.0
New Hampshire,Cities,Dunbarton,0.0,0.0,0.0,0.0,2797.0
New Hampshire,Cities,Durham,0.0,0.0,0.0,0.0,15311.0
New Hampshire,Cities,EastKingston,0.0,,,,2386.0
New Hampshire,Cities,Effingham,0.0,0.0,0.0,0.0,1461.0
New Hampshire,Cities,Enfield,0.0,0.0,0.0,0.0,4546.0
New Hampshire,Cities,Epping,0.0,0.0,0.0,0.0,6633.0
New Hampshire,Cities,Epsom,0.0,0.0,0.0,0.0,4620.0
New Hampshire,Cities,Exeter,0.0,0.0,0.0,0.0,14487.0
New Hampshire,Cities,Franconia,0.0,0.0,0.0,0.0,1104.0
New Hampshire,Cities,Freedom,0.0,0.0,0.0,0.0,1483.0
New Hampshire,Cities,Fremont,0.0,0.0,0.0,0.0,4363.0
New Hampshire,Cities,Gilford,0.0,0.0,0.0,0.0,7147.0
New Hampshire,Cities,Gilmanton,0.0,0.0,0.0,0.0,3784.0
New Hampshire,Cities,Goffstown,0.0,0.0,0.0,0.0,17721.0
New Hampshire,Cities,Gorham,0.0,0.0,0.0,0.0,2725.0
New Hampshire,Cities,Grantham,0.0,0.0,0.0,0.0,2943.0
New Hampshire,Cities,Greenland,0.0,0.0,0.0,0.0,3690.0
New Hampshire,Cities,Hampstead,0.0,0.0,0.0,0.0,8568.0
New Hampshire,Cities,Hancock,0.0,0.0,0.0,0.0,1647.0
New Hampshire,Cities,Haverhill,0.0,0.0,0.0,0.0,4641.0
New Hampshire,Cities,Henniker,0.0,0.0,0.0,0.0,4838.0
New Hampshire,Cities,Hillsborough,0.0,0.0,0.0,0.0,5995.0
New Hampshire,Cities,Hinsdale,0.0,0.0,0.0,0.0,3996.0
New Hampshire,Cities,Hooksett,0.0,0.0,0.0,0.0,13582.0
New Hampshire,Cities,Hopkinton,0.0,0.0,0.0,0.0,5599.0
New Hampshire,Cities,Hudson,0.0,0.0,0.0,0.0,24591.0
New Hampshire,Cities,Jaffrey,0.0,0.0,0.0,0.0,5417.0
New Hampshire,Cities,Kingston,0.0,0.0,0.0,0.0,6075.0
New Hampshire,Cities,Laconia,0.0,0.0,0.0,0.0,16109.0
New Hampshire,Cities,Lancaster,0.0,0.0,0.0,0.0,3373.0
New Hampshire,Cities,Lebanon,0.0,0.0,0.0,0.0,13598.0
New Hampshire,Cities,Lee,0.0,0.0,0.0,0.0,4345.0
New Hampshire,Cities,Lincoln,0.0,0.0,0.0,0.0,1651.0
New Hampshire,Cities,Lisbon,0.0,0.0,0.0,0.0,1579.0
New Hampshire,Cities,Litchfield,0.0,0.0,0.0,0.0,8344.0
New Hampshire,Cities,Loudon,0.0,0.0,0.0,0.0,5337.0
New Hampshire,Cities,Madison,0.0,0.0,0.0,0.0,2513.0
New Hampshire,Cities,Marlborough,0.0,0.0,0.0,0.0,2054.0
New Hampshire,Cities,Meredith,0.0,0.0,0.0,0.0,6305.0
New Hampshire,Cities,Merrimack,0.0,0.0,0.0,0.0,25553.0
New Hampshire,Cities,Middleton,0.0,0.0,0.0,0.0,1778.0
New Hampshire,Cities,Milford,0.0,0.0,0.0,0.0,15162.0
New Hampshire,Cities,Milton,0.0,0.0,0.0,0.0,4603.0
New Hampshire,Cities,MontVernon,0.0,0.0,0.0,0.0,2427.0
New Hampshire,Cities,Moultonborough,0.0,0.0,0.0,0.0,4022.0
